,USER,SCORE,REVIEW
481,blaccck,5,점심시간에 사람이 많고 15시경엔 바로 주문가능
482,mil****,5,넓고 충전할 곳 많아 좋아요
483,인어나라,4.5,역시 스타벅스예요
484,로제카시아,2,좋아요
485,khj0722,2,좋아여
486,3d홀릭,5,굿인테리어
487,유키농,4,넓고 좋아요 ㅎ 오전엔 한가
488,khj0722,2,좋아여
489,xhsxkxhsgur,5,친절해요
490,슈가바인,4.5,자주가는곳이에요ㅎㅎ
491,벚꽃,5,좋아요
492,OLINDA,4,공간이 넓고 좋아여
493,oasis,3,좋아요
494,김민정,4,좋아요
495,미래,3.5,깨끗해요
496,박지현,5,시원함과 위치가 좋음 ㅎㅎ 역쉬 친절하고 엄청 스피디
497,인어나라,3.5,깨끗한 매장
498,bkm7755,5,좋아요 :)
499,very,5,좋아요
500,TAN,4,숨은 안쪽자리가 생각보다 넓었던
501,진탱,5,맛있게 잘 마셨습니다!!
502,kiki106,4.5,친절가득 ㅎ 장소도 넓어서 좋아요
503,난소중하니꺄,5,올리브바닐라크림케이크 맛있어요
504,토끼,5,좋아요
505,연두,4,자주가는곳이에요 넓고좋아요
506,ㅋㅡㅋ,5,친구랑 성수역 스벅에서 좋은 보내다갑니다^^
507,전현정,5,맛잇엇어요!!!!@
508,JINHWA,5,깨끗 친절입니다
509,bab****,5,친절
510,jeon9612,5,파트너분들이친절하세요!
511,cgj000304,5,자리가 넉넉하고 친절해요
512,곽두팔,5,좋아용
513,riiinnn,2.5,그란데 사이즈 시키면 항상 1센치? 2센치 정도 비게 주시는거 같아요 꽉 채워서 주세요
514,anakqhsid,5,좋아요
515,윤준식,4.5,성수역 스타벅스
516,윤준식,5,성수역 스타벅스
517,waw****,5,자몽 피지오 맛있네요
518,hgh****,5,ㅡ
519,알리키노,4,안전한 맛
520,cocoa,3.5,좋아요~
521,nanse,5,"넘 맛있는 것들~,,, 바닐라크림콜드부르 진짜 존맛이에요••"
522,진탱,5,맛있게 잘먹었습니다!
523,cos****,5,넓고 좋습니다'맛도 굳이요
524,빛의자녀,3.5,가끄 가요
525,빛의자녀,3.5,가끔 가요
526,tax****,5,좋네요
527,박예슬,5,조용하고 좋아요 ㅎㅎ
528,발꾸락,4,좋아요
529,진진,4.5,쾌적하고좋아요~~~~
530,tax****,5,좋네요
531,플뤼에,3.5,현금 없는 매장이에요
532,인어나라,5,리노베이션후 깔끔해요
533,502,5,아침 손님 대박이요! 그래도 일하시는 분들 손 빨라 오래 기다리지 않아요.
534,ibb****,4.5,맛있어요~~~~
535,ths****,4.5,회사앞이라 자주 다니는 매장입니다~친절하시고 좋아요~
536,하루,3.5,사람이 많아도 테이블 간격이 좀 있어서 생각보다 조용했어요.
537,꿀꿀벌,4,분위기가 좋아요
538,셔니이모,4.5,친절하고 맛있어요
539,레크곽이벤트,4.5,좋아
540,beforeyou,4.5,굿 이라고 봐요
541,천사랑,5,라임 패션 티...
542,hj4****,5,굳
543,Heylee,2.5,일요일 주차안되요???
544,넙쥐기,4,너무좋아요 또오고싶어요
545,니모,4,애플망고요거트블렌디드는 여기가 진리
546,댕이,5,굳
547,letoile,4,넓직해서 좋아요
548,니모,5,여기 애플망고 블렌디드가 제일 찐하네요 쵝오!!!!
549,고쁜이,4,늘 가면 신나는 곳
550,김현지,4,금요일엔 사람이 많이없네요
551,oop****,4,성수동 스타벅스 항상 사람이 많아요. 리뉴얼 한지 얼마 안 되서 좋아요.
552,wdgai,5,맛있어용 ㅎ ㅎ
553,lov****,4,맛있어요^^
554,LWEBP,5,맛있고 빠른 시간 내에 받아서 좋았어요!
555,유진,4,자바칩이 맛있어요.
556,ibb****,5,굿~~~~~~~~~
557,papiron08,5,리모델링도 하고 더 쾌적해짐
558,ksk****,4.5,잘 다녀왔어요.굿입니다.
559,모또르,5,넓고 시원해서 좋네요
560,pearl,5,더블에스프레소칩프라푸치노 맛있어요~
561,미뇨미,4.5,사람이 많네용 시원
562,hound,4.5,친절해요~~ 맛있어요~~~~ 공간도 다른곳에비해 쾌적해요
563,김지수,5,스타벅스 최고 !!
564,사회재활교사 박효원,5,맛있어용
565,SHS,4,커뮤니티스토어로 몰입하기 좋음
566,피비,4,매장도 쾌적하고 좋아요!
567,pearl,5,회사 앞이라 자주 이용합니다
568,wdgai,5,진짜 최고!
569,wdgai,5,좋어용
570,미뇨미,5,스벅베리굿
571,constancealice,4.5,넓고 편하다
572,Wang,1,점심시간에 일하는 키 175 정도의 둥근 안경 쓰시고 살집 있으신 여성 종업원분 예절 교육 다시했으면 좋겠습니다. 말투가 영 4가지가 없어요
573,cwk2003,3,ana라는 분이 매우 불친절했습니다.
574,새벽이슬,4,다른 스벅보다 친절도가 조금은 떨어진다고 느낍니다
575,kam****,5,다양하고 맛있어요.
576,beatmaker79,5,좋아요
577,흑둥이,5,친절해욤ㅎㅎㅎㅎ
578,제니,4,친절하세요~ 늘 그랬듯
579,Shining Star,4,넓고 좋아요
580,par****,5,좌석도 많고 직원분들도 친절하세욥
581,토부,5,맛있어요
582,hyojin9335,5,헤이즐럿소이라떼 굿굿
583,baranka,4,분위기 좋은 스타벅스에요
584,세라자드,5,넓은 공간에서 북적거림 없이 커피를 마실수 있습니다 :)
585,재니언,5,좋아요
586,혜림hyerim9,5,좋아요
587,cow85,5,매장도 크고 괜찮아요~
588,박세진,4,좋아요 사람이 많네요
589,HRoom,4,"크림이 너무 묽어서 아쉬어요ㅠ,,,"
590,안뇽,4.5,넓음
591,김세정,3,너무 사람이 많아 대기가 길어요.
592,길자,3.5,친절해요
593,gpf****,4,출근하는 길에 에그 베이컨 치즈 베이글 테이크아웃 했는데 먹기 좋게 소분해서 데워주셔서 좋았어요~
594,새벽이슬,5,"직원분들 되게 친절하시고, 분위기 아늑해요."
595,오채원,4.5,직원도 친절하고 분위기도 좋아욯
596,냠념,5,굿 ㅎㅎ
597,JINHWA,5,깨끗하고 좋어요
598,Nonino,4.5,굿
599,bbo****,3,스타벅스
600,수육소녀,3.5,친절합니다
601,미농,4,신음료 맛나네요~코코넛 좋아요
602,김희진,4.5,맛있어요 좋아요 굿
603,Hae,5,잘먹었습니다~~~~
604,히히희,5,널찍해서좋아요
605,비타민,5,좋아요
606,wlswls,5,쾌적하고 좋았어요 맛도 굿
607,sic****,5,#성수역점#스타벅스
608,sic****,4,친절하고 좋아요 매장
609,국시,3.5,굿
610,진진,5,굿굿굿 새로 매장 해서 냄새가 좀 나지만 좋아용
611,pearl,5,블랙와플칩 프라프치노 맛있어요
612,찬찬찬,4,굿
613,dke****,4.5,#스타벅스 민트.유스베리 달달하면서 새콤하니 잘마셨습니다 굿굿
614,지나,5,아이스바닐라라떼가 맛있어요 ~
615,hoy5575,5,이번에 일부 리뉴얼 되었네요
616,가즈아,2.5,적당합니다
617,maggiekim,5,좋아여
618,토록이,5,커뮤니티 스토어로 리뉴얼 오픈했어요~ 구매금액 중 일부분이 청년창업문화 확산을 위해 '서울 창조경제혁신센터'에 기부된다고 하네여~
619,바오란,5,친절하고 좋아요 ㅎㅎ 출근길에 거의 매일 들름!
620,wlsdud8401,4,리뉴얼해서 새로워졌어요~~
621,queen,4,스타벅스가 회사앞에 있어서 좋아요. 좋아좋아
622,젤리덕후,4,친절해요 매번이용합니다
623,하니,4,커피는 잘 마셨습니당! 노래가 너무 커서 공부하기는 어려웠어요ㅠㅠ
624,쿠리야,5,코로나 때문인지 테이블이 떨어져있어서 좋았어요
625,pearl,5,좋아요 동선에 있는 지점이라 자주 가요
626,땅콩쓰,5,친절해요
627,핫초코한잔,4,꽤 넓어요 카운터 뒤까지 자리가잇어서
628,Whalfy,4,출근하면서 종종 가는데 유독 제가 갈때마다 대량 주문이 앞에 들어가서 많이 기다려야해서 사이렌오더할때마다 고민하게되네요. 매장은 넓어서 좋습니다.
629,하와,5,실내가 넓고 좋아요
630,pearl,5,맛있고 빠르고 편하고 너무 좋아요
631,땅콩쓰,5,친절해요
632,Lacey,4,이거 플레이스를 햇던가...
633,탐탐,5,여자친구 라떼 왜 밍밍하게 줘써요
634,Lacey,5,벅이벅이 스벅이
635,애죵,5,직원들도 친절하고 자리도 넓고 좋아요 제일좋아하는 허니블랙티 따뜻해도 맛있어용
636,pksk756,4,한적하고 좋았어요!
637,queen,4.5,좋아요
638,AAB형,4,만족! 언제나 사람이 많아요 ㅎㅎ
639,정윤,5,메뉴가 빨리나와서 좋았습니다
640,sic****,4,좋아요~ 자리배치는 좀 아쉬워요
641,sic****,4.5,맛있어요 자리배치가 부담스러워요
642,zuseshin,3,성수역점스타벅스체리
643,lhk****,5,쿨라임 맛있었어요
644,땅콩쓰,5,친절해요
645,땅콩쓰,5,친절해요
646,ohch2003,5,자리도 쾌적하고 친절해요.
647,gks****,5,알바생 귀여워요 룰루랄ㄹ라~
648,꽃같은세상,5,여기 서비스 괜찮아요 최곱니다
649,moonnim,4,#성수스벅
650,AAB형,4,사람많네요~~ 커피맛 좋아요~~
651,hej1028,4,좋아료
652,링딩동,3,ㄱ
653,끼래,4,스벅항상가는곳임 ㅎㅎ
654,지우상,3,친벌하고 커피가 좋아요
655,Camper,3.5,성수동 스타벅스 신곡
656,zuseshin,3,스타벅스성수역점#스벅
657,땅콩쓰,5,친절해요
658,znqznq,3,사람은 많지만 크림치즈 케이크가 맛있었다
659,링딩동,3,그
660,pearl,5,자주 이용하고 있어요
661,hkk****,4,좋아요
662,Eunae,4,스벅 좋아요! 신메뉴 샌드위치 맛있네요!!
663,김진영,4,좋아요
664,jellyfish,5,좋아요
665,이현주,4,사람이 많아 점심시간때 자리확보 힘들어요
666,vic****,4,커피맛좋아요
667,455****,5,친절합니다
668,vic****,4,향이 좋네요
669,wlsdud8401,5,항상 친절하게~ 맛있게! 일주일에 세번은 오는 곳~ 즐거운 티타임 시간!
670,wlsdud8401,5,맛있는 자몽허니블랙티~~~
671,튼튼이,4,동네 맛있는 커피집
672,하와,4,카페안이 넓고 직원들 친절해요~!
673,ads****,5,스타벅스는 언제나 옳다
674,100****,5,시원해요~
675,wlsdud8401,5,#러블리딸기라떼 #스타벅스성수점 다른 스타벅스보다 넓고 좋아요!
676,100****,5,라임 패션 티~맛있어요
677,wlsdud8401,5,#라임패션티 #스타벅스성수점
678,zxc080,5,맛있어요
679,zxc080,4,친절해서 좋습니다
680,100****,5,맛있어요
681,오드리,5,스프주문했더니 알아서 물까지 챙겨주는 센스있는 직원이 있네요..좋아요
682,100****,5,시원해요~
683,bbo****,5,자몽허니블랙티를 넘나 맛있게.말아주셔요ㅎㅎ 테이블위치들도 넘 좋고 안정감이 들어서 넘 좋아요 여기 성수올때마다 자주와요
684,dam100,5,멀리도갔었ㄴㅔ요 얌얌
685,coucou,4,넓은 편이지만 항상 사람이 많아요~
686,과대망상,4,주차 불가
687,coucou,4,넓은 편이에요 오전엔 좋지만 오후엔 사람 너무 많네요
688,cha****,5,익숙하고 따듯합니다
689,csl****,5,스벅좋아요'
690,깽,4,조용하고 분위기 괜찮아요~
691,ari****,4,좋아요 자리넓구
692,성장하는 요가강사,5,센터가 크고 점심시간은 사람이 많아요
693,JeongWon,5,역시 스벅은 언제 최고!!
694,셍,5,매장이 넓고 자리 간격도 넓어서 편해요
695,과대망상,4,우유 서비스 좋아요
696,maggiekim,5,장소가 널찍해서 좋아요 근데 사람은 많네요
697,마지희,4,.
698,찐쭌,5,언제나 맛나는 스벅쿠
699,so0403ng,5,자리가없어요
700,용기백배,3,다른 대안이 없다면 주저말고 스타벅스로
701,JUU,4,기다리는 시간 없이 빠르게 주문 픽업이 가능하고 매장이 넓어서 좋아요
702,maracuja,4.5,............
703,eo,2,망고패션후르츠 블랜디드는 너무 묽어서 스무디보다는 주스에 가까웠어요.
704,eo,4,티라미스는 차가울때만 먹는 음식이었네요..! 시간이 지나니 크림이 다 녹아서 한번에 먹기에는 양이 많았어요.
705,Zhimim,5,소파자리가 별로 없는게 아쉬움
706,강강,5,좋아욤
707,Jone,5,커피 한잔
708,fly away,5,"더울 땐 역시 피지오:) 핑크자몽 피지오 강추해요! 핑크자몽 피지오 톨사이즈 6,300"
709,제시,4,넓은 공간 깨끗하고 온도도 적당하고 좋았어요. 커피맛도 좋았습니다
710,슈퍼스타,4,스타벅스중 쾌적한 곳입니다. 깨끗하고 좌석간 거리도 있는 편입니다.
711,aliceboa,4,스벅
712,aliceboa,4,스벅
713,에테르,3,굿굿
714,에테르,4,ㅜ
715,aliceboa,4,스벅
716,eo,5,"자바칩 프라푸치노에 에스프레소휘핑 자바칩반반 레시피 정말정말 추천드려요. 에스프레소 휘핑 맛있다고 저도 들어만 봤었는데 정말 맛있어요! 자바칩 프라푸치노랑 매우 잘 어울리는 맛이에요. 스타벅스의 사이렌오더 기능도 정말 좋은거 같아요. 포스에서 주문하면서 말로 “모카드리즐 많이 주세요.” 라고 하는것은 조금 민망하기도 하고 요즘 정서와 맞지 않는다는 생각이 드는데 사이렌오더 기능을 사용하니 원하는 양을 선택할 수도 있고 선택한 레시피대로 만들어주셔서 정말 좋은거 같아요. 스타벅스 성수역점은 낮은 사각, 원형 테이블과 높은 사각, 원형 테이블이 조화롭게 비치되어 있습니다. 비록 높은 테이블의 의자들에는 쿠션이 없지만요. "
717,eo,3,아메리카노 사이즈가 점점 작아지는 것만 같아요ㅠ
718,khm1911,5,좋아요~
719,이종미,4,성수역 3번출구에서 나오면 바로 있어요! 매장도 넓고 쾌적해서 좋아용
720,eo,5,"평일 오후 6시경에 방문하였는데 케이크 종류 쇼콜라케이크2, 블루베리 치즈케이크3, 리코타 멜팅 치즈케이크3, 얼그레이 케이크1 있었어요. 조각케이크 4종류 정도와 티라미슈도 있었어요."
721,aliceboa,4,스벅
722,aliceboa,4,스벅
723,Jone,4,스벅 때리기
724,aliceboa,4,Coffee
725,긍정이,4,깨끗하고 친절한 스벅매장이었어요. 돌체 콜드브루 요새 최애메뉴인데 진짜 적당히 달면서 맛있어서 추천이에요!
726,aliceboa,4,커피
727,냐옹이,5,매장이 생각보더 크고 넓어요 넘 좋네요
728,aliceboa,4,스벅
729,Jone,5,점심시간은 스벅이 진리
730,aliceboa,4,스벅 성수
731,aliceboa,4,스벅 성수
732,aliceboa,4,스벅
733,aliceboa,4,스벅 성수
734,aliceboa,4,스벅 성수
735,aliceboa,4,스벅 성수
736,aliceboa,4,성수역 스타벅스 크고 좋습니다
737,민찡,4,매장이 넓어서 좋았다
738,min****,4,매장 꽤 넓고 인테리어가 잘되어있네요
739,kkllll,4.5,맛있고 좋아요 ㅎㅅㅎ
740,phjcp,5,친절
741,헤이,5,아메리카노 디카페인
742,목소리,5,좋아요
743,하이뷰,3,자리가 부족했지만 따뜻하고 분위기좋음 성수카페도 많은데 스벅이 사람이 많네요
744,ahn****,5,성수역점별다방좋아요만족
745,aliceboa,4,카페모카 마싰습니다
746,alicia,5,넘나 좋은 분위기
747,CREAM,4,매장넓고 좋음
748,aliceboa,4,스벅
749,CREAM,3,매장넓고 좋음
750,aliceboa,4,스벅 맛집
751,celine,5,믿고 가는 스타벅스에요^^ 음료도 맛있고 직원분도 친절하셔서 넘나 좋았어요
752,aliceboa,4,좋아요
753,aliceboa,4,굿
754,dkapqk7,4,역시스벅
755,aliceboa,4,굿
756,aliceboa,4,점심먹고 방문하는곳
757,진실된 맛평가,5,넓고 좋아요
758,aliceboa,4,넘 맛있는 아이스 화이트 초콜릿 모카
759,그해봄이,5,다양하고 맛있는 커피와 디저트 친절한 안내ㅎㅎ
760,hoy****,5,좋아요
761,가든,4.5,좋아요!
762,yoo****,4,좋아요
763,알럽베이숭,5,성수역에서 스벅 이용 잘했습니다.
764,우진,1,좋아요 추천합니다 굿
765,Chloe,5,Good
766,big dewshines,5,아메리카노 맛있어요
767,mninam,5,굿굿
768,mninam,4.5,좋아요
769,bae****,5,너무 좋아요~~~~
770,하늘,4,달달하니 맛나요~
771,행복해,4,초코스콘 맛있는데 조금만 더 달콤했으면 좋겠어요 속이 조금 퍽퍽했어요~~
772,creamy_,5,친절합니다.
773,ghd****,5,맛있고 친철한 직원분들 좋습니다
774,오비7,5,빠나나 신선!
775,hj35hot,5,아주맛있어요
776,띵동,5,엄청 빠르게 준비해주셨어요
777,Planet,4,사이렌 오더로 간편하게 주문해서 받아 편하네요
778,hmg****,5,"좋아, 좋아."
779,꼼꼼넉넉,5,맛있어요 크루아상~~
780,남탱,5,바닐라플랫화이트 언제 마셔도 맛나죠~~
781,yoon,5,짱짱개짱짱
782,원,5,바삭하고 고소해요
783,박선화,5,출근길에 편리하게 주문하고 잘 마셨습니다~ 굿!!
784,981****,5,매장이 예쁘고 깔끔해요
785,에스페란사,5,빠르게 나왔어요
786,Myo,5,바쁜 출근시간 빠르게 음료를 받을수있어 좋습니다
787,민선,4,예상대로귀여워요. 쿠키는 특별할건없고 짭조름..ㅎ
788,Jwan,4.5,별은 안 쌓이지만 네이버 포인트 쓸수 잇어 좋아요
789,hmg****,5,음료빨리나오고좋아용
790,ASHELY,5,맛있습니다
791,buenasnoches,4.5,네이버주문 하면 프리퀀시 되는 줄 알았는대 적립 안 되나봐요 ;; 구매전 참고!
792,ASHELY,5,역앞이라 좋아요
793,이너피스,5,조아용굿굿
794,이너피스,5,조아요오오
795,유리,5,사이렌오더랑 똑같아요
796,sun****,4.5,감사합니다 잘받았습니다
797,Jwan,4,앞에 17잔 구매한 분 땜에 오래 걸렸지만 편해요
798,Jwan,3.5,조아요 굳굳
799,xowl35,5,성수역 바로 앞이라 찾아가기 쉬웠어요~
800,sun****,2,잘받았습니다 감사합니다
801,데이터공장장,5,좋아요
802,Jwan,4,굳조아여 편해요
803,계절사이,5,지속되어야만하는 시스템입니다. 편리합니다.
804,계절사이,5,편라한 시스템. 넘나 나이스.
805,sun****,0.5,음료는잘받았습니다. 그래도 말은 제대로 하세요.
806,쨍쨍,4,빨리 나와요
807,sun****,5,직원 너무 냉랭합니다. 좀더 직원교육받고 오세요 안그럼 본사에 연락할겁니다
808,찡,5,늘 마시는 음료라 맛있어요 네이버페이로 써서 편하네요!
809,Jwan,4,빠르고 좋아요
810,이슬기,5,라떼 맛있어요!
811,sun****,5,감사합니다 잘받았습니다
812,mongmong,5,맛있고 친절해요!!
813,sun****,5,감사합니다 잘받았습니다
814,윤,5,빠르고 편해요
815,우지연,4,맛있어요~~~~
816,륭륭,5,그리워요 성수역 스타벅스
817,쨍쨍,5,라떼 최고
818,y_c****,5,수벅 네이버쥬문 신기하네여 꿀맛 ♡
819,륭륭,5,한글날 먹는 아아도 맛있습니다.
820,sun****,0.5,마스크 쓰라고 크게 말하는게 꼭 저 들으라고 하는 말같았아요. 어차피 갈건데 좀 한입먹고 갈려고 잠깐 벗은건데 겁나 깐깐하시네요. 사람 꼭 코로나 걸린 사람 취급하고
821,이연,5,매일사먹습니당 ㅎㅎ
822,륭륭,5,스벅 디카페인도 맛있어요
823,Jwan,4.5,아침에 편하게 주문하고 네이버 포인트도 받고 좋아요
824,dlw****,5,너무 맛있어요
825,륭륭,5,날씨도 선선하니 스벅 아아가 너무 맛있어요
826,이연,5,항상 자주 갑니다
827,륭륭,5,점심 먹고 먹는 아이스 아메리카노가 꿀맛
828,중경삼림,4,유명해서 주문함
829,륭륭,5,아메리카노는 역시 스벅
830,optimisticJ,5,따뜻한 베이글 맛있었어요
831,nrg****,5,신제품인데 진짜 맛있어요
832,륭륭,5,점심 먹고 먹는 아이스 아메리카노가 너무 맛있어요
833,Jwan,4,편해요
834,륭륭,5,주문한 것도 빨리 나와서 좋아요
835,Jwan,5,싸이렌오더 만큼 편하네요
836,mintchoco,5,매장안내가 좋네요ㅜ 코로나때문에 할일이 많으신 파트너님들 힘내세요ㅠ
837,중경삼림,3,음료도 맛있고 직원분들도 친절하셔서 좋았는데...테이크아웃만 가능한 기간에 매장 내 구비되어있던 티슈까지 빼신 건 쩜...아쉽네요
838,륭륭,5,아이스 아메리카노는 역시 스벅
839,7ebor,5,빠르게 나와서 좋아요
840,떡갈나무,4,휘핑에 당이 안들어갔으면 좋겠어요 아침에 맛있게 잘먹었습니다
841,계절사이,2,역시 아이스가 나은 것 같습니다.
842,juju0070,5,진짜 최고!! 앞으로 자주 마실것같아요~~
843,juju0070,5,자리에서 주문할 수 있어서 너무 좋아요!!!
844,Jwan,4,포장주문해야 하는데 잘못 주문함 ㅠㅠ
845,CEO,5,낮에는 갈증이 있는데 시원하게 마셨어여 스타벅스 만의 아메리카노 맛이 있네요
846,dlw****,5,너무 맛있어요
847,dlw****,5,맛이써요로
848,coucou,4,편하게 먹엇슴니다'!!!
849,푸른바다,5,네이버로 시키니 기다리지 않고 좋았습니다.
850,밤이,5,자주 애용하는 카페
851,하루,3.5,사람이 많아도 테이블 간격이 좀 있어서 생각보다 조용했어요.
852,쿠리야,5,코로나 때문인지 테이블이 떨어져있어서 좋았어요
853,bbo****,5,자몽허니블랙티를 넘나 맛있게.말아주셔요ㅎㅎ 테이블위치들도 넘 좋고 안정감이 들어서 넘 좋아요 여기 성수올때마다 자주와요
